name,team,base_thirst,laserlikeness,continuation,ground_friction,indulgence
Ronan Combs,Wild Wings,0.459917657848955,0.246192967503158,0.700058288352689,0.555459708872189,0.608639998267261
Ronan Jaylee,Steaks,0.96369627925318,1.06079674470224,0.679033307004321,0.338415519025038,0.618596748043182
Rosa Holloway,Crabs,0.659464784580899,0.310503529734711,0.660610020094264,0.600517450869055,0.208732846094125
Roscoe Sundae,Wild Wings,0.650017646659246,0.602630128010088,0.393293178563288,0.700173802260796,0.519427695968424
Ruffian Applesauce,Mechanics,0.819846689074629,0.0860169638791013,0.703999409195066,0.69260578912999,0.194181943665571
Rufus Kiddo,Mechanics,0.58119932253586,0.00160158483619743,0.0670489277079891,0.228952012136458,0.799512374728274
Rush Ito,Dale,0.096779325378076,0.154059612562684,0.81443334154279,0.985714646000137,0.406579168624342
Rush Valenzuela,Firefighters,0.0915771183106211,0.509188491050628,0.537682137596872,0.647219442114551,0.0255822141648228
Ruslan Duran,Millennials,0.18838106751269,0.90960781368532,0.0759303218629794,0.309493612438292,0.694500556914518
Ruslan Greatness,Pies,0.644801044209681,1.32199196128764,0.534896265530965,0.526964582701062,1.06652735411599
Russo Slugger,Jazz Hands,0.112929354466001,0.399092260360101,0.551157968311178,0.809994305298326,0.736529349725003
Sam Scandal,Steaks,0.83041722646706,0.77282799204155,0.881585650138155,0.551121597109602,0.886807993940069
Sandford Garner,Lovers,0.980017212882321,0.584831470329134,0.353828123417794,0.98672384511916,0.369451668639621
Sandie Carver,Breath Mints,0.395806635014261,0.39740635242152,0.144690034082508,0.793908352887412,0.86732951084762
Sandie Nelson,Lovers,0.165845109478158,0.242664618131581,0.872809802651526,0.665731756960616,0.11998503453378
Sandie Turner,Millennials,0.73943316748155,1.05021207126627,0.945192462217395,0.455212623437043,1.06345440483055
Sandoval Crossing,Sunbeams,0.564875238665754,0.792927720787143,0.0793133471633478,0.665211718644309,0.478640963363489
Schneider Bendie,Millennials,0.469840078631753,0.946914445253001,0.934956057659526,1.27531819650057,1.10740935170705
Schneider Blanco,Garages,0.237274856031054,0.997874203948933,0.436167856036612,0.727585729927879,0.551531356226398
Scores Baserunner,Flowers,1.02326792138489,0.512043763068428,0.903196997628707,0.550867684008769,0.343949160490412
Scrap Murphy,Hall Stars,0.265024904122719,0.0559104638031069,0.730235508062657,0.845216701696131,0.306918879975717
Scrap Weeks,Sunbeams,0.429451932909193,0.83429604718039,0.351538259272202,0.168038317642982,0.906518412250592
Scratch Deleuze,Worms,0.0877432978339078,1.00316578731899,0.997927156001025,0.384598977124404,0.75412493648978
Sebastian Sunshine,Hall Stars,0.167673075676893,0.55007859666044,0.581069216890246,0.975371882109865,0.0744647376143568
Sebastian Woodman,Shoe Thieves,0.49944992947116,0.949006144238567,0.531026291044153,0.233631871429345,1.08126521202509
Sexton Wheerer,Tacos,1.13206223895912,0.471347051321491,0.925343039575623,0.837428222441855,0.74750554505219
Shaquille Sunshine,Flowers,0.293433428101082,0.412021797504222,0.456331115414973,0.77254353818954,0.259303802374397
Sheri Friday,Lift,0.586108020194407,0.291165725224398,0.381988205615343,0.476708966560278,0.471480654295382
Shirai McElroy,Moist Talkers,0.96837624779404,0.294439449125704,0.272286682865636,0.514891392135406,0.487377221060333
Sigmund Castillo,Sunbeams,0.448397260199613,1.17832405615269,0.350915778608465,0.770684235538878,1.13348614604223
Silvaire Roadhouse,Crabs,0.539402068148032,0.547653318085331,0.809918332601829,0.141110197747455,0.272013745699541
Silvaire Semiquaver,Lift,0.850736529256601,0.819558678892404,0.0386167591618314,0.0116349509876297,0.0440353156839717
Silvia Rugrat,Wild Wings,0.767001749089389,0.163835092986044,0.0915846827671654,0.0861159058005032,0.134917741015468
Silvia Winner,Lovers,0.0661671973936975,0.581883934772415,0.640733341252681,0.897963688662897,0.323813566477338
Simba Davis,Shoe Thieves,0.661756436535583,0.530856911712122,0.902874181127507,0.433675667713394,0.525474311968542
Simon Haley,Shoe Thieves,0.727854727262254,0.834368105277332,0.475675828758725,0.527487374702323,0.879439948337961
Siobhan Chark,Georgias,0.308543146930903,0.283293109796559,0.10841445521345,0.0566989225237331,0.673079815249604
Sixpack Dogwalker,Steaks,0.943916418305555,0.0596527345415279,0.0610412379815848,0.866124715609184,0.131032075320107
Sixpack Santiago,Dale,0.65696498292015,1.06141557348168,0.889650719899351,0.508447576259949,0.636884034594971
Slosh Truk,Georgias,0.733858671581759,0.273208013211077,0.204091848140732,0.950644499367312,0.211725108939982
Snyder Briggs,Shoe Thieves,0.823062147137275,0.0558683063341392,0.284495435662483,0.884885727948797,0.804973205269971
Socks Maybe,Firefighters,0.318195295397719,0.650251952616731,0.549567236853348,0.204478116405883,0.0606275458954464
Son Jensen,Tacos,0.572279955647867,0.797266482276697,0.787409925763771,0.212214041870199,0.793126726890925
Son Scotch,Spies,0.331329496438427,0.461462801372744,0.485582892568587,0.420994341863118,0.598958573578871
Sosa Hayes,Spies,1.0695484352667,1.24422087917397,0.476568869137085,1.07818955288146,0.903429326775727
Sparks Beans,Garages,0.75338869289787,0.556553229784044,0.454949100103463,0.324849976949113,0.748303842174337
Spears Nolan,Moist Talkers,0.616617458619128,0.19875500416024,0.607413711020979,1.02387946885273,0.542264243610909
Spears Rogers,Jazz Hands,0.694138966652181,0.570445926869563,0.144452998081153,0.147377970630544,0.454051430098797
Spears Taylor,Fridays,0.31962947355315,0.393310424626698,0.958190985746946,0.486821168069318,1.01145446818922
Spiff Piazza,Mechanics,0.0690506836150739,0.161267404642226,0.868165419742523,0.584708056083265,0.612240891591795
Spits Strongbody,Lift,0.0437773217543165,0.155636579019443,0.623745510849751,0.177401543378603,0.494852399644557
Squid Galvanic,Crabs,0.798781559761939,0.860183966733685,0.0373411107944086,0.146210933642426,0.775575627771461
Steals Chark,Georgias,0.890218113897259,0.159066992197659,0.394515599107016,0.975350999704852,0.12553784131355
Stephanie Donaldson,Fridays,0.0664812949947142,0.0319491767338571,0.397945373858977,0.904852399747826,0.238828771811491
Stephanie Schmitt,Flowers,0.93048933699461,0.311989069954988,0.904191833637036,0.444389678614,0.358092522745444
Stephanie Winters,Wild Wings,0.0639802642367502,0.0512581127091016,0.846506370546225,0.577286593320795,0.233343519135011
Stephens Lightner,Jazz Hands,0.414674519044107,0.644504452611782,0.582139070416688,0.33219578379329,1.09661000917664
Steph Weeks,Jazz Hands,0.514166736169028,0.75658261762445,0.729899645542545,0.289259605777492,0.883780808955346
Stevenson Heat,Fridays,1.10503855522661,1.02323504606417,0.378558699106163,0.571351444742751,0.708469651298007
Stew Briggs,Breath Mints,0.693980958988656,0.54982364156664,0.498368995431408,0.001,0.0920193447029644
Stijn Strongbody,Lift,0.841857577871975,0.265263553114016,0.325436771235951,0.56262314524052,0.191982262946335
Stout Schmitt,Dale,0.766251534653347,0.598384064086279,0.668523867336783,0.607125970727851,0.881936766932039
Stu Mcdaniel,Flowers,0.734062978182599,0.321313794492558,0.0580573864133751,0.98210085311542,0.902013191655012
Stu Trololol,Shoe Thieves,0.652091678348791,0.184296271208966,0.150710063220142,0.964439471650243,0.786561073327619
Sullivan Septemberish,Tigers,0.923199375362701,0.352561809630847,0.186296322821154,0.652358778328688,0.578327192337198
Summers Pony,Garages,1.11095977775735,0.274768487407615,0.344174611662115,1.19943193158753,0.763057904313284
Summers Preston,Wild Wings,0.213337388996457,0.333343772240732,0.001,0.918437100701549,0.001
Summers Slugger,Dale,0.828646804572565,0.80176358945641,0.00951563258084276,0.905815452986857,0.650352628875965
Sutton Bishop,Sunbeams,0.395295717251445,0.611948678496191,0.797908060300373,0.223499690794315,0.690629842232586
Sutton Dreamy,Fridays,0.597446705121796,0.307902047154704,0.557909413436363,0.955769820510658,0.938789697352053
Swamuel Mora,Firefighters,0.841816230234187,0.667054381564528,0.932639497565441,0.384844675544226,0.599430213304659
Tad Seeth,Shoe Thieves,0.549975925451174,0.653213016922012,0.516903526226633,0.176776173850036,0.457818968281948
Tamara Crankit,Jazz Hands,0.422753530453224,0.510877184314237,0.834378360080925,0.383055040534014,0.709812461364337
Tamara Lopez,Steaks,0.337608422456429,0.844637083939951,0.56884736970197,0.816426321556179,0.426383278205319
Terrell Bradley,Garages,0.430620132456447,0.434186781041292,0.0710085819747468,0.0882274964503858,0.974140470147965
Tevin Melcon,Shoe Thieves,0.408801622154016,0.426553627630725,0.455285139404174,0.388405514965578,0.464300940573459
Theodore Cervantes,Millennials,0.3185418958794,0.873863524107583,0.824700007102884,0.741062019672022,0.242973968564949
Theodore Duende,Garages,0.387364947448125,0.384438474414979,0.718667805747343,0.486032866116281,0.656832128318982
Theodore Holloway,Spies,0.642545916752732,0.662891927945101,0.212251716163714,0.328633063156768,0.674171834960928
Theodore Honeywell,Lift,0.503312114340443,0.0404623884654751,0.0119665284839423,0.552579525842144,0.0483856806652141
Theo King,Lovers,0.672091400096036,0.209353453672859,0.36419280957494,0.352454028932643,0.228047325170902
Thomas Dracaena,Millennials,0.989217463201611,0.0540574193725181,0.984915443056674,0.430212017214982,0.625526695199731
Thomas Marsh,Crabs,0.552275825125742,0.255896800527425,0.596504362878968,0.609510101805866,0.0779174674794125
Tiana Takahashi,Pies,0.587106578113598,0.555605533301738,0.160364162624771,0.74914057912081,0.176794020240957
Tiana Wheeler,Magic,0.166247409530433,0.0855746983598175,0.208935244716587,0.545147886813038,0.74303118423277
Tillman Henderson,Shoe Thieves,0.904805688511986,1.58026021418781,1.55811518006151,1.42346295605779,1.1461460836633
Tillman Wan,Garages,0.889379050718938,0.579340225134766,0.88215482438867,0.445224049551965,0.161746707407711
Timmy Manco,Fridays,0.761607660977661,0.828614547909318,0.652470937129922,1.02217445160273,0.68374872366606
Timmy Vine,Millennials,0.0162919968163424,0.255486317834893,0.312913372385243,0.558790897137345,0.626569330432714
Torus McGhee,Mechanics,0.0680267608349561,0.31741107772789,0.665303902839144,0.372508302082662,0.0828823895323161
Tot Best,Sunbeams,0.17116423117814,0.106147757804921,0.409571358473205,0.878769852239225,0.950741944509349
Tot Clark,Garages,0.863225952467319,0.409114725809328,0.841774441080145,0.841343977504162,0.798302793365443
Tot Fox,Crabs,1.3623074982244,0.6586391899234,0.78144540421123,0.802949145399998,1.27343318504827
Travis Bendie,Magic,0.761787737119815,0.979683788677618,0.642578558080375,0.0743137004331964,1.01674886444143
Travis Nakamura,Firefighters,0.46084901772743,0.958931817154431,0.435395055580093,0.907435585183173,0.165269932456545
Tristin Crankit,Flowers,0.59559893978039,0.6232967884853,0.536319231329314,0.866200310334553,0.58679494391869
Tucker Flores,Moist Talkers,0.400511585003238,0.402664825617968,0.427063375377385,0.26078158249642,0.0880705778791892
Tucker Lenny,Magic,0.806798639526307,0.824861487214428,0.566563734889254,0.61167715057881,0.0678983114047478
Twofurious Puddles,Pies,0.514859820399303,0.19339022562433,0.378032988734126,0.863078884193286,0.888751908993253
Tyler Leatherman,Firefighters,0.431767026743556,0.750288763167192,0.913742824074119,0.456368786425449,0.378625272690004
Tyreek Cain,Firefighters,0.709256370615774,0.947760249707127,0.0100558796407653,0.145191238310604,0.243992102241595
Tyreek Olive,Hall Stars,0.253265725452369,0.846221765641294,0.093561294481594,0.791724362806734,0.187021845364312
Tyreek Peterson,Moist Talkers,0.612712086796917,0.57777595886342,0.886314574039389,0.148270996638982,0.774157014387588
Uncle Plasma,Millennials,0.881839845901885,0.962928977672481,0.795799463835793,0.709996859403547,0.325507151127956
Usurper Violet,Tigers,0.222526411337038,0.829726530716812,0.996871132711344,0.0154305619303101,0.013190626926588
Valentine Games,Tacos,0.561946873749378,0.957968393502736,1.25131442579656,1.302957149883,1.12065933508718
Val Hitherto,Lift,0.418119241860488,0.30063356422562,0.632715340388309,0.102985410781667,0.65951288651816
Velasquez Alstott,Shoe Thieves,0.16023664142872,0.424061160257855,1.03661849200881,0.18883267042658,0.439236927051566
Vessalius Sundae,Worms,0.927110319244114,0.488892690154826,0.621598262548432,0.175052057588911,0.437179352942186
Vito Kravitz,Tacos,1.0120960435362,0.816349730122024,0.406670115089767,0.971926143223382,0.267304972039243
Wade Howe,Flowers,0.92807335763357,0.921789791879803,0.142005127801817,0.586957164193432,0.221975987216094
Wall Osborn,Moist Talkers,0.553140741981071,0.44556998371091,0.748903395863638,0.113788273385071,0.393995425562642
Walton Sports,Jazz Hands,0.928387730620946,0.760265086863053,0.533084215386708,0.0907710535889342,0.270565540382717
Wanda Schenn,Worms,0.879365231438348,0.140636132451963,0.79691746691981,0.544560926209037,0.129491476513095
Washer Barajas,Magic,0.129642287814192,0.264499331596799,0.658932949041849,0.146182126268217,0.247423155023947
Wendy Cerna,Steaks,0.858076616947043,0.440309303855628,0.247745956427957,0.975061216652177,0.293218678739959
Wesley Poole,Firefighters,1.18334188290542,1.08735616515058,1.13123820008007,0.761113471746561,1.15684390322895
Wesley Vodka,Tigers,0.303255193928032,0.180912851286198,0.98822247854247,0.187223469896235,0.812891484718455
William Boone,Shoe Thieves,1.01818620441315,0.209082110332955,0.630586892845278,0.747019128932279,0.892061971330151
Winnie Hess,Breath Mints,1.04423078290338,1.39186556604651,0.44954023211079,0.747256433804221,0.826195130783148
Winnie Loser,Shoe Thieves,0.259241456350464,0.453577649086449,0.295113080956678,0.62973416443974,1.02314476754909
Winnie Mccall,Millennials,0.435044200668316,0.932032336769475,0.220366452056676,0.169815543022687,0.521714405758448
Workman Gloom,Hall Stars,0.290777163512745,0.348987104176265,0.794493922943093,0.966841525835003,0.792121815269114
Wyatt Dovenpart,Tacos,0.965002596565393,0.293153446406695,0.389827274041443,0.434880232607957,0.470994063756897
Wyatt Glover,Magic,0.163543032118076,0.43665439725393,0.8390936644861,0.846407522632804,0.761434581618445
Wyatt Owens,Dale,0.25325445909423,0.850183651661734,0.63038512461796,0.01,0.01
Wyatt Pothos,Jazz Hands,0.428310649662616,1.074637144996,1.10607599192964,0.417365295919561,1.07281058753756
Wyatt Quitter,Lift,0.191665383682762,0.186305121428509,0.713049321620478,0.203903608121371,0.20615344997036
Xandra Pancakes,Worms,0.703914671630065,0.910938127474912,0.0970324815049892,0.510731682064238,0.860643419544863
Yams Rolsenthal,Jazz Hands,0.658664468708569,0.823519146787308,0.0483740735232783,0.989514413808071,0.829304474172855
Yazmin Mason,Hall Stars,0.305989902802362,0.196647310002892,0.469613911690436,0.401091418342864,0.69011723751513
Yeong-Ho Garcia,Lovers,0.908912155323384,0.780673979814564,0.352383904295338,0.90850825156444,0.288263406295911
Yong Wright,Wild Wings,0.674754258557765,0.407014764360599,0.791570217271714,0.933879390220917,0.208413477516696
York Silk,Moist Talkers,0.467293660209261,0.733795540600398,1.0521487364939,0.132779644728912,0.951968064913062
Yosh Carpenter,Lovers,0.86822096616745,0.553679074890341,0.159925288475787,0.573114532413546,0.134186375800817
Yummy Elliott,Tacos,0.0676865031971901,0.949664537672321,0.521955409846634,0.145064923643706,0.900540980608055
Yurts Buttercup,Georgias,0.476425215857546,0.342091439170606,0.686193525515819,0.528593380567594,0.144702679449764
Yusef Fenestrate,Lift,0.682792570892531,0.840191352120679,0.596183943443341,0.231949448640864,0.332024313509149
Yusef Puddles,Pies,0.996455868312935,0.607850835317989,0.230395701987321,0.371811682655662,0.455635660466979
Zack Sanders,Sunbeams,0.597051952175547,0.808580983800083,0.907955693483342,0.920664760673425,0.184760341061531
Zane Vapor,Tigers,0.173045311047995,0.736955399121166,0.254657154278837,0.965591359805557,0.900908388489351
Zeboriah Whiskey,Flowers,0.760604029505552,0.0816500037814274,0.429578352311677,0.117189143001277,0.81343145844211
Zeboriah Wilson,Flowers,0.282411891163511,0.981124544733629,0.257527196266238,0.715371570765666,0.858567627795643
Zeke Wallace,Moist Talkers,0.0737436647846681,0.456410855227129,0.801010259914838,0.521498721664163,0.133028492453622
Zelda Highway,Lift,0.672299278128191,0.181590373798583,0.371279889840868,0.0203116570266879,0.925669636009086
Zephyr McCloud,Steaks,0.438543767450979,0.324345421833481,0.371759711864172,0.445638575288098,0.915938350961393
Zesty Yaboi,Flowers,0.371572843246094,0.581457815504494,0.659648798167335,0.0760526474282766,0.272722481968116
Zion Aliciakeyes,Tigers,0.457529389527184,0.709672442621702,0.920975525282169,0.963506127775906,0.821368313933619
Zion Facepunch,Firefighters,0.751913833454432,0.240129613578806,0.68129051014039,0.582033086575727,0.214759117726269
Zi Sliders,Firefighters,0.00122269893685623,0.957393080255665,0.243281485045391,0.787827996960836,0.163119419555871
Ziwa Mueller,Moist Talkers,0.67546864303536,0.515154579530795,1.34801960343918,1.0912328575117,0.919966949637187
Zoey Kirchner,Mechanics,0.661875035340384,0.898157650188168,0.00441330347726065,0.616237499453912,0.872522504879126
